participant,domain,xai,phase,original label,target label,case,instance id,response time (seconds),attribute values before and after,x_1_change,x_2_change,x_3_change,x_4_change,x_5_change,x_1_changed,x_2_changed,x_3_changed,x_4_changed,x_5_changed,explanation,num attributes changed,distance of counterfactual to original,counterfactual label,valid counterfactual (0/1),distance to closest minimal counterfactual,confidence for target label original,confidence for target label counterfactual,delta confidence of target label,training response,training correct (0/1)
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,training,Diabetes,,11,130100,10.823,"""Glucose"" - 160(0.727257269172)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,,,"""Glucose"" - 160(0.727257269172) -> 159(0.718755313722)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983) -> 147(0.228903736699)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,No Diabetes,0
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,training,No Diabetes,,12,130105,10.783,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,,,,,,,,,,"""Glucose"" - 83(0.0726066995409) -> 103(0.242645808536)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 72(0.0742390497402)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,,,,,,,,No Diabetes,1
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,130202,19.14,"""Glucose"" - 165(0.769767046421) -> 142(0.574222071076)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 168(0.272209849047)
""BMI"" - 33.6(0.463613374543)
""Age"" - 49(0.756756756757)",-0.195544975344,0,0,0,0,1,0,0,0,0,,1,0.195544975344,No Diabetes,1,0.263344265461,0.00169891992297,0.505148776521,0.503449856598,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,130201,6.136,"""Glucose"" - 158(0.710253358272) -> 130(0.472198605679)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 387(0.723830734967) -> 264(0.470180648354)
""BMI"" - 31.2(0.379320033717)
""Age"" - 24(0.0810810810811)",-0.238054752593,0,-0.253650086612,0,0,1,0,1,0,0,,2,0.491704839205,No Diabetes,1,0.400245525084,0.0206474394228,0.985610481344,0.964963041921,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,130204,5.404,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1) -> 72(0.521739130435)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649)",0,-0.478260869565,0,0,0,0,1,0,0,0,,1,0.478260869565,Diabetes,0,0.748531139835,0.00196931166883,0.0635088218122,0.0615395101433,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,130203,6.492,"""Glucose"" - 128(0.45519469478) -> 123(0.412684917531)
""Blood Pressure"" - 88(0.869565217391) -> 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 36.5(0.565467828042) -> 32.92768(0.44)
""Age"" - 37(0.432432432432)",-0.0425097772488,-0.391304347826,0,-0.125467828042,0,1,1,0,1,0,,3,0.559281953116,Diabetes,0,0.542830719274,0.10151951701,0.16826155385,0.0667420368406,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,130200,6.567,"""Glucose"" - 187(0.956810066315) -> 129(0.46369665023)
""Blood Pressure"" - 76(0.608695652174) -> 71(0.5)
""Insulin"" - 207(0.352635486266)
""BMI"" - 43.6(0.814835627985) -> 34.06656(0.48)
""Age"" - 53(0.864864864865)",-0.493113416086,-0.108695652174,0,-0.334835627985,0,1,1,0,1,0,,3,0.936644696245,Diabetes,0,0.84724757795,0.0193316016805,0.00795008619874,-0.0113815154818,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,130205,17.217,"""Glucose"" - 108(0.285155585785) -> 99(0.208637986737)
""Blood Pressure"" - 44(0)
""Insulin"" - 130(0.193846407655)
""BMI"" - 24(0.126440011239)
""Age"" - 35(0.378378378378)",-0.0765175990478,0,0,0,0,1,0,0,0,0,,1,0.0765175990478,Diabetes,0,0.212240278249,0.000410874889345,0.00107352390417,0.000662649014824,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,No Diabetes,Diabetes,7,130303,42.944,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 74(0.565217391304) -> 67(0.413043478261)
""Insulin"" - 205(0.348511094614)
""BMI"" - 33.2(0.449564484406)
""Age"" - 25(0.108108108108)",0,-0.152173913043,0,0,0,0,1,0,0,0,,1,0.152173913043,Diabetes,1,0.0487661574618,0.000766530678579,0.850235627325,0.849469096647,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,No Diabetes,Diabetes,8,130300,18.599,"""Glucose"" - 115(0.344669273933)
""Blood Pressure"" - 66(0.391304347826)
""Insulin"" - 140(0.214468365916)
""BMI"" - 38.1(0.621663388592) -> 33.49712(0.46)
""Age"" - 28(0.189189189189)",0,0,0,-0.161663388592,0,0,0,0,1,0,,1,0.161663388592,Diabetes,1,0.240243183466,0.00966080352846,0.907139332217,0.897478528688,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,No Diabetes,Diabetes,9,130304,10.19,"""Glucose"" - 136(0.523210338378) -> 126(0.43819078388)
""Blood Pressure"" - 74(0.565217391304) -> 71(0.5)
""Insulin"" - 204(0.346448898787)
""BMI"" - 37.4(0.597077830851) -> 33.2124(0.45)
""Age"" - 24(0.0810810810811)",-0.0850195544975,-0.0652173913043,0,-0.147077830851,0,1,1,0,1,0,,3,0.297314776653,No Diabetes,0,0.280863542811,0.00664884006495,0.00736593700764,0.000717096942684,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,No Diabetes,Diabetes,10,130305,10.104,"""Glucose"" - 105(0.259649719435)
""Blood Pressure"" - 72(0.521739130435) -> 65(0.369565217391)
""Insulin"" - 325(0.595974593747) -> 235(0.410376969397)
""BMI"" - 36.9(0.579516718179) -> 33.78184(0.47)
""Age"" - 28(0.189189189189)",0,-0.152173913043,-0.18559762435,-0.109516718179,0,0,1,1,1,0,,3,0.447288255573,No Diabetes,0,0.560684260274,0.000141101260031,0.0527969163131,0.0526558150531,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,130301,5.251,"""Glucose"" - 97(0.191634075837)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 100(0.131980532871)
""BMI"" - 36.8(0.576004495645) -> 32.07352(0.41)
""Age"" - 25(0.108108108108)",0,0,0,-0.166004495645,0,0,0,0,1,0,,1,0.166004495645,No Diabetes,0,0.241762578257,0.0306247744831,0.0124034172278,-0.0182213572553,,
R_5qfkDFyU8U4LwCB,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,130302,4.58,"""Glucose"" - 87(0.10661452134)
""Blood Pressure"" - 60(0.260869565217)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 37.2(0.590053385783) -> 31.50408(0.39)
""Age"" - 22(0.027027027027)",0,0,0,-0.200053385783,0,0,0,0,1,0,,1,0.200053385783,No Diabetes,0,0.342308079121,0.000799413265625,0.000495246723544,-0.000304166542081,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,No Diabetes,,1,130105,76.171,"""Glucose"" - 83(0.0726066995409)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,,,,,,,,,,"""Glucose"" - 83(0.0726066995409) -> 103(0.242645808536)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 71(0.072176853914) -> 72(0.0742390497402)
""BMI"" - 29.3(0.312587805563)
""Age"" - 36(0.405405405405)",,,,,,,,,Diabetes,0
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,Diabetes,,2,130100,10.049,"""Glucose"" - 160(0.727257269172)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,,,"""Glucose"" - 160(0.727257269172) -> 159(0.718755313722)
""Blood Pressure"" - 54(0.130434782609)
""Insulin"" - 175(0.28664521983) -> 147(0.228903736699)
""BMI"" - 30.5(0.354734475976)
""Age"" - 39(0.486486486486)",,,,,,,,,Diabetes,1
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,No Diabetes,,3,130104,21.328,"""Glucose"" - 117(0.361673184833)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 120(0.173224449394)
""BMI"" - 33.2(0.449564484406)
""Age"" - 24(0.0810810810811)",,,,,,,,,,,"""Glucose"" - 117(0.361673184833) -> 120(0.387179051182)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 120(0.173224449394) -> 143(0.220654953394)
""BMI"" - 33.2(0.449564484406)
""Age"" - 24(0.0810810810811)",,,,,,,,,Diabetes,0
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,No Diabetes,,4,130103,13.834,"""Glucose"" - 100(0.217139942187)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133)
""BMI"" - 46.8(0.927226749087)
""Age"" - 31(0.27027027027)",,,,,,,,,,,"""Glucose"" - 100(0.217139942187) -> 101(0.225641897636)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133) -> 154(0.243339107482)
""BMI"" - 46.8(0.927226749087)
""Age"" - 31(0.27027027027)",,,,,,,,,No Diabetes,1
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,Diabetes,,5,130102,7.507,"""Glucose"" - 197(1)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,,,"""Glucose"" - 197(1) -> 180(0.897296378167)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 543(1) -> 542(1)
""BMI"" - 30.5(0.354734475976)
""Age"" - 53(0.864864864865)",,,,,,,,,Diabetes,1
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,Diabetes,,6,130101,6.71,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,,,"""Glucose"" - 136(0.523210338378) -> 130(0.472198605679)
""Blood Pressure"" - 70(0.478260869565)
""Insulin"" - 110(0.152602491133) -> 109(0.150540295306)
""BMI"" - 37.1(0.586541163248)
""Age"" - 43(0.594594594595)",,,,,,,,,Diabetes,1
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,No Diabetes,,7,130109,12.271,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162)",,,,,,,,,,,"""Glucose"" - 152(0.659241625574)
""Blood Pressure"" - 82(0.739130434783) -> 83(0.760869565217)
""Insulin"" - 272(0.486678214963)
""BMI"" - 41.5(0.741078954763)
""Age"" - 27(0.162162162162) -> 34(0.351351351351)",,,,,,,,,Diabetes,0
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,No Diabetes,,8,130110,25.29,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 284(0.511424564877)
""BMI"" - 32.8(0.435515594268)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 62(0.304347826087) -> 65(0.369565217391)
""Insulin"" - 284(0.511424564877)
""BMI"" - 32.8(0.435515594268)
""Age"" - 23(0.0540540540541) -> 24(0.0810810810811)",,,,,,,,,No Diabetes,1
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,No Diabetes,,9,130111,9.591,"""Glucose"" - 146(0.608229892875)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 194(0.325826940526)
""BMI"" - 38.2(0.625175611127)
""Age"" - 29(0.216216216216)",,,,,,,,,,,"""Glucose"" - 146(0.608229892875)
""Blood Pressure"" - 76(0.608695652174) -> 80(0.695652173913)
""Insulin"" - 194(0.325826940526)
""BMI"" - 38.2(0.625175611127)
""Age"" - 29(0.216216216216) -> 30(0.243243243243)",,,,,,,,,No Diabetes,1
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,Diabetes,,10,130107,15.777,"""Glucose"" - 109(0.293657541234)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 114(0.160851274437)
""BMI"" - 27.9(0.263416690081)
""Age"" - 31(0.27027027027)",,,,,,,,,,,"""Glucose"" - 109(0.293657541234)
""Blood Pressure"" - 76(0.608695652174) -> 74(0.565217391304)
""Insulin"" - 114(0.160851274437)
""BMI"" - 27.9(0.263416690081)
""Age"" - 31(0.27027027027) -> 30(0.243243243243)",,,,,,,,,No Diabetes,0
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,Diabetes,,11,130106,12.282,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 115(0.162913470263)
""BMI"" - 26.4(0.210733352065)
""Age"" - 28(0.189189189189)",,,,,,,,,,,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 64(0.347826086957) -> 63(0.326086956522)
""Insulin"" - 115(0.162913470263)
""BMI"" - 26.4(0.210733352065)
""Age"" - 28(0.189189189189) -> 26(0.135135135135)",,,,,,,,,Diabetes,1
R_5ILPbRjMMu0htEd,diabetes,counterfactual,training,Diabetes,,12,130108,12.815,"""Glucose"" - 130(0.472198605679)
""Blood Pressure"" - 78(0.652173913043)
""Insulin"" - 79(0.088674420523)
""BMI"" - 28.4(0.280977802754)
""Age"" - 34(0.351351351351)",,,,,,,,,,,"""Glucose"" - 130(0.472198605679)
""Blood Pressure"" - 78(0.652173913043) -> 75(0.586956521739)
""Insulin"" - 79(0.088674420523)
""BMI"" - 28.4(0.280977802754)
""Age"" - 34(0.351351351351) -> 33(0.324324324324)",,,,,,,,,Diabetes,1
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,Diabetes,No Diabetes,1,130200,38.386,"""Glucose"" - 187(0.956810066315)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 207(0.352635486266)
""BMI"" - 43.6(0.814835627985)
""Age"" - 53(0.864864864865) -> 25(0.108108108108)",0,0,0,0,-0.756756756757,0,0,0,0,1,,1,0.756756756757,Diabetes,0,0.854402658356,0.0193316016805,2.36797135083e-05,-0.019307921967,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,Diabetes,No Diabetes,2,130204,15.996,"""Glucose"" - 133(0.497704472029)
""Blood Pressure"" - 102(1)
""Insulin"" - 140(0.214468365916)
""BMI"" - 32.8(0.435515594268)
""Age"" - 45(0.648648648649) -> 25(0.108108108108)",0,0,0,0,-0.540540540541,0,0,0,0,1,,1,0.540540540541,No Diabetes,1,0.27027027027,0.00196931166883,0.999997436387,0.998028124718,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,Diabetes,No Diabetes,3,130205,14.048,"""Glucose"" - 108(0.285155585785)
""Blood Pressure"" - 44(0) -> 70(0.478260869565)
""Insulin"" - 130(0.193846407655)
""BMI"" - 24(0.126440011239)
""Age"" - 35(0.378378378378)",0,0.478260869565,0,0,0,0,1,0,0,0,,1,0.478260869565,No Diabetes,1,0.396592244418,0.000410874889345,0.999993239669,0.999582364779,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,Diabetes,No Diabetes,4,130203,13.351,"""Glucose"" - 128(0.45519469478)
""Blood Pressure"" - 88(0.869565217391)
""Insulin"" - 110(0.152602491133)
""BMI"" - 36.5(0.565467828042) -> 31.7888(0.4)
""Age"" - 37(0.432432432432) -> 29(0.216216216216)",0,0,0,-0.165467828042,-0.216216216216,0,0,0,1,1,,2,0.381684044258,No Diabetes,1,0.452189332154,0.10151951701,0.987056314669,0.885536797659,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,Diabetes,No Diabetes,5,130202,7.422,"""Glucose"" - 165(0.769767046421)
""Blood Pressure"" - 68(0.434782608696)
""Insulin"" - 168(0.272209849047)
""BMI"" - 33.6(0.463613374543)
""Age"" - 49(0.756756756757) -> 26(0.135135135135)",0,0,0,0,-0.621621621622,0,0,0,0,1,,1,0.621621621622,Diabetes,0,0.706424822638,0.00169891992297,0.0059395050455,0.00424058512253,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,Diabetes,No Diabetes,6,130201,12.317,"""Glucose"" - 158(0.710253358272) -> 130(0.472198605679)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 387(0.723830734967) -> 215(0.369133052875)
""BMI"" - 31.2(0.379320033717)
""Age"" - 24(0.0810810810811)",-0.238054752593,0,-0.354697682092,0,0,1,0,1,0,0,,2,0.592752434685,No Diabetes,1,0.501293120564,0.0206474394228,0.594723161034,0.574075721611,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,No Diabetes,Diabetes,7,130303,17.386,"""Glucose"" - 129(0.46369665023)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 205(0.348511094614)
""BMI"" - 33.2(0.449564484406)
""Age"" - 25(0.108108108108) -> 33(0.324324324324)",0,0,0,0,0.216216216216,0,0,0,0,1,,1,0.216216216216,No Diabetes,0,0.319623971798,0.000766530678579,0.00496485753688,0.0041983268583,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,No Diabetes,Diabetes,8,130304,17.272,"""Glucose"" - 136(0.523210338378)
""Blood Pressure"" - 74(0.565217391304)
""Insulin"" - 204(0.346448898787) -> 172(0.280458632352)
""BMI"" - 37.4(0.597077830851)
""Age"" - 24(0.0810810810811) -> 41(0.540540540541)",0,0,-0.0659902664357,0,0.459459459459,0,0,1,0,1,,2,0.525449725895,Diabetes,1,0.639433274661,0.00664884006495,0.600830691435,0.59418185137,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,No Diabetes,Diabetes,9,130301,9.476,"""Glucose"" - 97(0.191634075837) -> 143(0.582724026526)
""Blood Pressure"" - 64(0.347826086957)
""Insulin"" - 100(0.131980532871) -> 220(0.379444032005)
""BMI"" - 36.8(0.576004495645)
""Age"" - 25(0.108108108108)",0.391089950689,0,0.247463499134,0,0,1,0,1,0,0,,2,0.638553449823,Diabetes,1,0.612288067037,0.0306247744831,0.999840610338,0.969215835855,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,No Diabetes,Diabetes,10,130300,10.588,"""Glucose"" - 115(0.344669273933) -> 126(0.43819078388)
""Blood Pressure"" - 66(0.391304347826) -> 72(0.521739130435)
""Insulin"" - 140(0.214468365916) -> 341(0.628969726965)
""BMI"" - 38.1(0.621663388592)
""Age"" - 28(0.189189189189) -> 34(0.351351351351)",0.0935215099473,0.130434782609,0.414501361049,0,0.162162162162,1,1,1,0,1,,4,0.800619815767,No Diabetes,0,0.726164412546,0.00966080352846,0.000600950128461,-0.0090598534,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,No Diabetes,Diabetes,11,130302,22.035,"""Glucose"" - 87(0.10661452134)
""Blood Pressure"" - 60(0.260869565217) -> 71(0.5)
""Insulin"" - 75(0.0804256372185)
""BMI"" - 37.2(0.590053385783) -> 25.52496(0.18)
""Age"" - 22(0.027027027027)",0,0.239130434783,0,-0.410053385783,0,0,1,0,1,0,,2,0.649183820565,No Diabetes,0,0.791438513903,0.000799413265625,9.89304194121e-11,-0.000799413166695,,
R_5ILPbRjMMu0htEd,diabetes,counterfactual,testing,No Diabetes,Diabetes,12,130305,16.916,"""Glucose"" - 105(0.259649719435)
""Blood Pressure"" - 72(0.521739130435) -> 66(0.391304347826)
""Insulin"" - 325(0.595974593747) -> 312(0.569166048008)
""BMI"" - 36.9(0.579516718179) -> 29.51104(0.32)
""Age"" - 28(0.189189189189)",0,-0.130434782609,-0.0268085457395,-0.259516718179,0,0,1,1,1,0,,3,0.416760046527,No Diabetes,0,0.530156051228,0.000141101260031,5.85796594066e-06,-0.00013524329409,,
R_7PXJzeq2Mm9tJDC,diabetes,attribution,training,No Diabetes,,1,130111,12.939,"""Glucose"" - 146(0.608229892875)
""Blood Pressure"" - 76(0.608695652174)
""Insulin"" - 194(0.325826940526)
""BMI"" - 38.2(0.625175611127)
""Age"" - 29(0.216216216216)",,,,,,,,,,,"""Blood Pressure"" - +64% toward No Diabetes
""Age"" - +36% toward No Diabetes",,,,,,,,,Diabetes,0
R_7PXJzeq2Mm9tJDC,diabetes,attribution,training,No Diabetes,,2,130110,6.334,"""Glucose"" - 154(0.676245536473)
""Blood Pressure"" - 62(0.304347826087)
""Insulin"" - 284(0.511424564877)
""BMI"" - 32.8(0.435515594268)
""Age"" - 23(0.0540540540541)",,,,,,,,,,,"""Age"" - +60% toward No Diabetes
""Blood Pressure"" - +40% toward No Diabetes",,,,,,,,,No Diabetes,1
